Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
59419,1734173818,663778066,-0.707291203752857,0.0021840252250097184,0.6472005980041592,0.7953223033980334,0.6061867894096872,6.637941379017641e-05,7.521033970619826e-05,255,-1,0.23085026443004608,-1.5708444754229944,-1.5704873243915003,-1.5710838476764124,1.5708794593811035,0.4991321265697479
59435,1734173818,679405450,-0.7073033397966008,0.0022138802897742047,0.6471663410538148,0.7953404737685811,0.6061629523088452,3.642357526586168e-05,6.860843103269739e-05,255,-1,0.23083826899528503,-1.5709527174579065,-1.5704997221576136,-1.5709994474994105,1.5709038972854614,0.4991081655025482
59451,1734173818,695650815,-0.7073151981780819,0.0021817849210029393,0.6472282170558779,0.7953186736618181,0.6061915594633854,-8.353499637410692e-06,2.2144395479894635e-05,255,-1,0.23082628846168518,-1.5708921591388147,-1.5705474058734339,-1.5710237661944788,1.5709038972854614,0.4990841746330261
59467,1734173818,711430549,-0.7073199169199741,0.0021518631014370133,0.6472078794597574,0.7953077737374887,0.6062058581747547,-4.310037688141075e-05,2.6261872676325817e-05,255,-1,0.23082628846168518,-1.5708921591388147,-1.5705116430865687,-1.5708444754229944,1.5709038972854614,0.4991081655025482
59483,1734173818,727746725,-0.7073376089305667,0.0021403655821646854,0.6472051934573252,0.7953077731036124,0.6062058582775868,-5.699158691101776e-05,1.3522808591289278e-05,255,-1,0.23083826899528503,-1.5708802382098597,-1.5705474058734339,-1.570916000996725,1.5708918571472168,0.4990841746330261
59499,1734173818,743488311,-0.7073026364229,0.0021380781587973657,0.6472130705618492,0.7953006221569796,0.6062152384979071,-6.717810203610447e-05,2.2287870781152004e-05,255,-1,0.23085026443004608,-1.5708444754229944,-1.5705354849444788,-1.5708320776568812,1.5708918571472168,0.499096155166626
59515,1734173818,759735107,-0.7073065979626101,0.0021696252018967555,0.6472393833577321,0.795322308177918,0.6061867842490504,-9.16186800239934e-05,1.79544203727407e-05,255,-1,0.23086224496364594,-1.5708802382098597,-1.5705836454974573,-1.5708563963519495,1.5709158182144165,0.49912014603614807
59531,1734173818,775642633,-0.7073129732545674,0.0021839335809327315,0.6471952870139257,0.7953295733834347,0.6061772553900674,-5.574459275904549e-05,4.0521958071315466e-05,255,-1,0.23082628846168518,-1.5708921591388147,-1.5706074873553675,-1.5708444754229944,1.5709038972854614,0.49912014603614807
59547,1734173818,791319131,-0.7073045000583372,0.0021893682936261587,0.6471788839200826,0.7953332062131372,0.60617249101547,-3.7441507391032994e-05,2.879174700258566e-05,255,-1,0.23085026443004608,-1.570916000996725,-1.5706194082843226,-1.5708563963519495,1.570831537246704,0.4991081655025482
59563,1734173818,807503938,-0.7073358281363508,0.0021650702314241752,0.6471532241296181,0.7953186732063133,0.6061915590967966,-1.5893675862050985e-05,3.842571162586927e-05,255,-1,0.23083826899528503,-1.5708921591388147,-1.5706074873553675,-1.5708683172809046,1.5709038972854614,0.4991081655025482
